City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Mumbai,2019-12-31,159.0,65.76,127.82,37.46,10.47,0.82,56.55
Mumbai,2020-01-01,194.0,104.06,183.88,46.39,10.98,1.22,45.97
Mumbai,2020-01-02,260.0,107.87,171.73,41.14,8.03,1.02,48.34
Mumbai,2020-01-03,221.0,93.64,157.8,40.42,7.94,0.97,48.31
Mumbai,2020-01-04,225.0,94.05,158.44,39.68,6.66,0.96,49.76
Mumbai,2020-01-05,229.0,91.04,162.68,39.93,7.9,1.1,39.59
Mumbai,2020-01-06,157.0,70.2,142.64,38.91,8.68,1.01,43.46
Mumbai,2020-01-07,177.0,87.2,165.84,42.33,9.46,1.29,31.33
Mumbai,2020-01-08,166.0,64.97,120.55,29.07,7.73,0.89,36.12
Mumbai,2020-01-09,122.0,59.98,126.87,38.98,8.96,0.85,39.85
Mumbai,2020-01-10,127.0,65.06,143.74,43.01,10.04,0.93,36.59
Mumbai,2020-01-11,151.0,76.71,162.07,43.56,10.12,1.08,38.7
Mumbai,2020-01-12,211.0,98.12,194.66,38.02,10.84,1.47,33.46
Mumbai,2020-01-13,178.0,68.39,120.46,29.65,6.73,0.84,28.54
Mumbai,2020-01-14,100.0,36.33,97.67,26.54,6.28,0.7,30.25
Mumbai,2020-01-15,97.0,30.53,91.62,30.43,6.32,0.65,37.85
Mumbai,2020-01-16,90.0,34.16,84.73,31.54,5.95,0.66,37.14
Mumbai,2020-01-17,93.0,51.0,115.87,41.19,6.3,0.68,38.68
Mumbai,2020-01-18,160.0,87.28,167.77,55.99,7.63,0.98,37.57
Mumbai,2020-01-19,213.0,96.1,195.03,48.29,8.28,1.12,35.96
Mumbai,2020-01-20,205.0,89.26,181.54,47.23,10.52,1.3,41.83
Mumbai,2020-01-21,227.0,96.99,207.73,44.95,10.32,1.58,37.38
Mumbai,2020-01-22,192.0,78.69,173.23,42.07,11.8,1.49,37.74
Mumbai,2020-01-23,196.0,87.78,189.99,44.52,11.77,1.24,40.14
Mumbai,2020-01-24,172.0,73.57,163.95,40.8,11.7,1.17,39.02
Mumbai,2020-01-25,182.0,91.57,192.11,43.88,14.01,1.32,47.99
Mumbai,2020-01-26,253.0,103.35,210.51,43.92,13.46,1.4,39.74
Mumbai,2020-01-27,183.0,57.22,120.42,29.0,10.5,0.76,35.14
Mumbai,2020-01-28,94.0,25.47,81.69,21.6,8.01,0.64,22.79
Mumbai,2020-01-29,85.0,19.77,97.0,22.88,4.22,0.56,37.65
Mumbai,2020-01-30,123.0,52.66,141.65,38.17,8.11,0.84,42.4
Mumbai,2020-01-31,145.0,65.97,158.62,43.82,8.65,1.03,42.66
Mumbai,2020-02-01,154.0,72.14,168.79,46.68,7.48,1.12,41.77
Mumbai,2020-02-02,183.0,80.79,186.22,38.05,8.75,1.31,37.43
Mumbai,2020-02-03,192.0,83.47,165.19,35.54,6.21,1.28,35.33
Mumbai,2020-02-04,178.0,77.73,151.8,40.07,7.25,0.77,55.83
Mumbai,2020-02-05,151.0,60.91,153.38,47.47,9.38,0.96,41.6
Mumbai,2020-02-06,138.0,47.67,127.57,36.64,7.87,0.87,52.05
Mumbai,2020-02-07,129.0,49.35,136.21,39.96,9.22,0.9,46.27
Mumbai,2020-02-08,133.0,68.47,151.73,39.85,7.72,1.0,47.02
Mumbai,2020-02-09,142.0,68.29,144.61,31.18,9.26,1.03,44.3
Mumbai,2020-02-10,134.0,56.58,129.32,36.19,8.38,0.93,45.84
Mumbai,2020-02-11,130.0,60.95,143.87,38.82,8.71,1.05,39.01
Mumbai,2020-02-12,136.0,60.53,145.25,48.17,8.9,1.1,38.14
Mumbai,2020-02-13,144.0,67.91,152.14,52.26,8.5,1.11,41.11
Mumbai,2020-02-14,141.0,58.14,149.22,48.61,9.01,0.87,46.83
Mumbai,2020-02-15,141.0,53.27,151.37,45.62,9.59,0.88,36.31
Mumbai,2020-02-16,147.0,68.93,165.51,47.33,10.41,0.95,54.41
Mumbai,2020-02-17,234.0,102.48,212.49,54.75,9.46,1.3,54.43
Mumbai,2020-02-18,217.0,88.15,201.4,61.16,12.09,1.25,51.79
Mumbai,2020-02-19,224.0,92.5,212.28,59.13,14.81,1.32,47.26
Mumbai,2020-02-20,175.0,62.8,146.64,46.33,10.38,1.0,27.28
Mumbai,2020-02-21,110.0,39.37,100.68,35.82,9.11,0.75,23.71
Mumbai,2020-02-22,121.0,65.93,157.96,53.25,12.37,0.97,43.03
Mumbai,2020-02-23,185.0,77.63,194.83,57.94,13.28,1.19,47.06
Mumbai,2020-02-24,176.0,84.7,185.63,56.76,12.73,1.22,46.95
Mumbai,2020-02-25,170.0,48.01,152.41,49.44,11.32,0.95,32.01
Mumbai,2020-02-26,130.0,41.03,131.59,50.32,14.57,0.75,46.17
Mumbai,2020-02-27,136.0,51.74,144.95,57.91,15.46,0.92,50.93
Mumbai,2020-02-28,173.0,77.61,185.24,71.94,16.66,1.37,43.82
Mumbai,2020-02-29,193.0,74.98,183.77,58.47,16.08,1.24,27.98
Mumbai,2020-03-01,125.0,43.39,121.29,32.11,13.19,0.65,23.93
Mumbai,2020-03-02,123.0,52.18,142.49,28.46,16.93,0.77,19.25
Mumbai,2020-03-03,127.0,43.68,137.1,26.55,17.25,0.46,27.79
Mumbai,2020-03-04,118.0,36.73,122.49,27.93,15.98,0.52,27.16
Mumbai,2020-03-05,108.0,32.59,108.48,26.95,17.87,0.53,21.06
Mumbai,2020-03-06,102.0,20.15,105.77,19.07,17.17,0.43,18.27
Mumbai,2020-03-07,107.0,24.45,131.04,23.93,9.15,0.48,27.96
Mumbai,2020-03-08,122.0,27.0,125.15,31.81,9.73,0.57,30.18
Mumbai,2020-03-09,121.0,35.03,134.18,31.06,9.61,0.67,28.36
Mumbai,2020-03-10,128.0,40.47,125.98,20.36,12.7,0.77,22.31
Mumbai,2020-03-11,88.0,16.04,74.65,19.18,11.07,0.43,24.98
Mumbai,2020-03-12,80.0,18.59,80.55,24.74,10.72,0.49,22.72
Mumbai,2020-03-13,84.0,23.81,108.48,30.64,7.84,0.5,34.81
Mumbai,2020-03-14,117.0,30.33,126.36,34.81,7.96,0.58,41.79
Mumbai,2020-03-15,143.0,49.84,175.84,41.75,12.24,1.01,36.0
Mumbai,2020-03-16,154.0,57.99,190.49,53.12,14.86,1.24,40.61
Mumbai,2020-03-17,191.0,78.54,204.96,52.95,15.1,1.66,45.85
Mumbai,2020-03-18,167.0,52.03,150.71,42.38,11.79,1.02,40.01
Mumbai,2020-03-19,113.0,30.33,99.38,26.7,7.97,0.6,31.9
Mumbai,2020-03-20,91.0,21.08,84.44,14.85,6.6,0.5,19.03
Mumbai,2020-03-21,82.0,20.14,67.91,16.51,11.0,0.47,24.3
Mumbai,2020-03-22,67.0,16.75,53.27,9.46,12.08,0.36,27.87
Mumbai,2020-03-23,66.0,23.48,64.7,11.07,12.02,0.42,32.77
Mumbai,2020-03-24,86.0,35.58,92.81,12.34,8.75,0.52,38.04
Mumbai,2020-03-25,91.0,30.86,77.24,11.34,8.32,0.5,31.58
Mumbai,2020-03-26,71.0,27.82,65.48,11.3,10.16,0.43,26.73
Mumbai,2020-03-27,70.0,24.81,69.65,8.64,7.19,0.4,35.76
Mumbai,2020-03-28,78.0,28.14,67.46,11.9,7.55,0.48,38.94
Mumbai,2020-03-29,78.0,23.43,66.1,9.89,7.27,0.42,47.85
Mumbai,2020-03-30,77.0,23.57,63.65,9.66,6.86,0.43,39.26
Mumbai,2020-03-31,69.0,25.36,63.61,9.0,7.26,0.46,29.17
Mumbai,2020-04-01,63.0,20.08,58.94,7.77,6.55,0.4,31.73
Mumbai,2020-04-02,78.0,26.27,77.19,8.62,6.84,0.43,37.54
Mumbai,2020-04-03,85.0,24.33,83.88,7.58,6.49,0.39,29.94
Mumbai,2020-04-04,83.0,24.7,78.44,7.94,6.47,0.42,28.5
Mumbai,2020-04-05,78.0,27.36,73.53,8.48,6.67,0.44,28.81
Mumbai,2020-04-06,67.0,20.82,54.45,6.55,7.06,0.36,23.34
Mumbai,2020-04-07,62.0,24.1,79.61,6.24,7.06,0.36,18.93
Mumbai,2020-04-08,93.0,29.52,98.54,6.72,6.95,0.37,14.77
Mumbai,2020-04-09,95.0,28.3,93.39,6.81,8.89,0.38,15.14
Mumbai,2020-04-10,87.0,25.89,83.39,6.96,8.49,0.37,20.75
Mumbai,2020-04-11,81.0,29.54,82.21,7.98,7.97,0.44,21.8
Mumbai,2020-04-12,86.0,28.26,81.99,9.13,7.79,0.45,20.04
Mumbai,2020-04-13,79.0,25.58,75.31,9.18,7.39,0.44,16.16
Mumbai,2020-04-14,87.0,26.89,81.61,10.47,7.61,0.53,18.91
Mumbai,2020-04-15,85.0,26.61,66.58,9.77,7.78,0.72,19.93
Mumbai,2020-04-16,75.0,20.55,55.03,9.16,6.73,0.59,19.32
Mumbai,2020-04-17,73.0,20.54,53.53,7.89,6.36,0.64,16.09
Mumbai,2020-04-18,70.0,18.48,52.34,8.08,6.34,0.63,16.7
Mumbai,2020-04-19,74.0,19.99,63.75,9.07,6.79,0.65,21.48
Mumbai,2020-04-20,82.0,25.7,81.0,10.38,7.88,0.7,20.19
Mumbai,2020-04-21,76.0,18.64,54.81,6.97,7.59,0.57,23.39
Mumbai,2020-04-22,61.0,18.03,52.92,6.11,8.4,0.41,22.45
Mumbai,2020-04-23,67.0,19.8,54.84,6.99,10.28,0.4,19.66
Mumbai,2020-04-24,58.0,20.82,47.88,6.09,11.57,0.38,18.66
Mumbai,2020-04-25,57.0,16.78,44.63,6.5,12.46,0.32,23.08
Mumbai,2020-04-26,63.0,19.05,51.09,8.25,14.12,0.36,22.98
Mumbai,2020-04-27,60.0,17.23,45.04,5.72,14.37,0.34,17.94
Mumbai,2020-04-28,60.0,19.82,50.93,7.66,13.98,0.35,25.02
Mumbai,2020-04-29,77.0,21.01,57.68,6.68,14.49,0.36,24.01
Mumbai,2020-04-30,68.0,20.8,53.42,6.96,15.2,0.33,17.54
Mumbai,2020-05-01,61.0,15.53,43.76,5.54,14.47,0.31,18.53
Mumbai,2020-05-02,53.0,13.15,39.87,5.44,12.43,0.28,16.06
Mumbai,2020-05-03,53.0,12.02,34.64,5.28,12.04,0.27,15.22
Mumbai,2020-05-04,47.0,11.51,33.77,5.21,11.52,0.28,14.68
Mumbai,2020-05-05,51.0,11.2,42.66,6.59,10.62,0.29,16.25
Mumbai,2020-05-06,61.0,12.09,55.6,6.71,12.95,0.3,17.43
Mumbai,2020-05-07,65.0,14.3,52.48,6.24,20.98,0.35,19.58
Mumbai,2020-05-08,69.0,15.26,60.85,5.62,29.68,0.38,21.41
Mumbai,2020-05-09,67.0,14.21,54.67,5.12,32.49,0.3,21.56
Mumbai,2020-05-10,70.0,13.08,49.13,3.32,32.18,0.3,19.12
Mumbai,2020-05-11,75.0,16.85,57.84,6.4,28.8,0.36,18.86
Mumbai,2020-05-12,81.0,13.72,51.68,5.73,37.37,0.34,18.22
Mumbai,2020-05-13,74.0,14.67,53.52,7.35,29.05,0.28,19.43
Mumbai,2020-05-14,65.0,15.23,56.14,9.24,21.85,0.29,15.53
Mumbai,2020-05-15,70.0,17.67,62.36,9.47,26.61,0.31,15.69
Mumbai,2020-05-16,79.0,30.44,109.67,9.88,14.56,0.31,18.71
Mumbai,2020-05-17,119.0,29.74,110.21,8.21,13.73,0.28,23.93
Mumbai,2020-05-18,86.0,21.3,74.82,9.61,15.6,0.26,24.78
Mumbai,2020-05-19,74.0,15.36,65.41,9.44,14.24,0.28,19.74
Mumbai,2020-05-20,66.0,14.14,48.48,11.07,14.07,0.28,19.82
Mumbai,2020-05-21,57.0,16.44,43.01,12.93,12.22,0.27,20.84
Mumbai,2020-05-22,51.0,14.78,43.77,11.9,12.06,0.26,21.34
Mumbai,2020-05-23,55.0,15.18,52.48,10.89,10.33,0.29,18.87
Mumbai,2020-05-24,55.0,12.33,44.41,10.01,9.66,0.25,18.56
Mumbai,2020-05-25,54.0,11.81,53.97,9.36,8.85,0.25,19.15
Mumbai,2020-05-26,57.0,12.64,60.01,8.14,8.57,0.24,18.75
Mumbai,2020-05-27,59.0,11.7,49.07,8.74,6.44,0.21,19.01
Mumbai,2020-05-28,56.0,12.21,46.97,7.43,6.76,0.22,18.17
Mumbai,2020-05-29,50.0,7.33,30.7,7.02,7.58,0.26,17.14
Mumbai,2020-05-30,49.0,10.08,42.19,6.63,6.93,0.27,14.37
Mumbai,2020-05-31,53.0,8.99,41.07,6.51,6.9,0.31,15.63
Mumbai,2020-06-01,48.0,17.27,44.22,13.22,7.68,0.33,25.44
Mumbai,2020-06-02,52.0,21.94,46.59,16.61,7.71,0.43,23.44
Mumbai,2020-06-03,50.0,8.38,19.05,12.38,7.7,0.28,22.89
Mumbai,2020-06-04,48.0,20.53,47.52,15.73,10.03,0.34,17.66
Mumbai,2020-06-05,66.0,11.26,33.01,16.35,11.64,0.31,23.29
Mumbai,2020-06-06,46.0,9.38,30.27,10.81,11.76,0.28,14.98
Mumbai,2020-06-07,49.0,10.85,35.86,10.79,10.8,0.31,14.68
Mumbai,2020-06-08,50.0,8.92,25.63,13.93,11.19,0.33,20.42
Mumbai,2020-06-09,47.0,8.93,28.08,10.65,11.95,0.33,15.69
Mumbai,2020-06-10,48.0,10.43,34.98,8.75,12.71,0.33,12.88
Mumbai,2020-06-11,48.0,9.0,28.18,8.24,12.79,0.32,12.38
Mumbai,2020-06-12,52.0,10.46,31.78,11.19,13.66,0.38,10.47
Mumbai,2020-06-13,54.0,10.36,27.75,12.43,13.49,0.39,10.05
Mumbai,2020-06-14,51.0,9.87,25.02,12.87,10.2,0.38,10.15
Mumbai,2020-06-15,49.0,10.58,27.54,14.08,11.14,0.4,9.59
Mumbai,2020-06-16,54.0,9.59,22.68,13.97,11.24,0.44,13.5
Mumbai,2020-06-17,46.0,6.62,21.38,14.26,11.22,0.41,10.55
Mumbai,2020-06-18,50.0,7.46,26.97,16.02,10.89,0.43,8.84
Mumbai,2020-06-19,58.0,14.69,54.73,11.74,10.96,0.42,8.68
Mumbai,2020-06-20,61.0,11.97,52.15,8.43,10.72,0.34,8.3
Mumbai,2020-06-21,55.0,9.27,41.0,9.94,11.43,0.32,9.32
Mumbai,2020-06-22,51.0,12.61,47.23,10.56,8.82,0.39,8.49
Mumbai,2020-06-23,59.0,9.56,32.9,14.83,5.01,0.38,9.94
Mumbai,2020-06-24,55.0,8.73,30.22,11.76,4.77,0.4,9.34
Mumbai,2020-06-25,59.0,11.84,43.79,9.81,5.19,0.4,7.88
Mumbai,2020-06-26,57.0,13.82,47.1,8.6,7.66,0.42,6.02
Mumbai,2020-06-27,64.0,18.04,63.72,8.58,10.36,0.43,5.68
Mumbai,2020-06-28,64.0,12.33,44.84,8.06,10.58,0.38,5.76
Mumbai,2020-06-29,54.0,7.88,27.51,7.94,11.11,0.38,5.84
Mumbai,2020-06-30,54.0,4.66,13.87,8.02,13.4,0.36,6.94
Mumbai,2020-07-01,53.0,3.84,11.28,5.57,13.18,0.37,6.68
